"id","name","microbe_id","species","kingdom","phylum","ncbi_tax_id","activity","gram","oxygen_requirement","created_at","updated_at","klass","order","family","genus","strain","metabolism","shape","mobility","flagella_presence","number_of_membranes","optimal_temperature","temperature_range","habitat","biotic_relationship","cell_arrangement","sporulation","energy_source","superkingdom","background","health_type","evidence_type","data_source","export","human_pathogen","genome_ids","parent_id","level"
63766,"Fusarium oxysporum","MMDBm0063766","Fusarium oxysporum","Fungi","Ascomycota",5507,NULL,NULL,NULL,"2021-02-09 17:18:31.168415","2023-03-08 16:37:30.617341","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
64149,"Fusarium culmorum","MMDBm0064149","Fusarium culmorum","Fungi","Ascomycota",5516,NULL,NULL,NULL,"2021-02-09 17:18:49.727067","2023-03-08 16:37:30.478761","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"1205; 1206; 1207; 1208",NULL,NULL
64153,"Fusarium graminearum","MMDBm0064153","Fusarium graminearum","Fungi","Ascomycota",5518,NULL,NULL,NULL,"2021-02-09 17:18:49.896582","2023-03-08 16:37:30.544991","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
64168,"Fusarium pseudograminearum","MMDBm0064168","Fusarium pseudograminearum","Fungi","Ascomycota",101028,NULL,NULL,NULL,"2021-02-09 17:18:50.604973","2023-03-08 16:37:30.688672","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
64302,"Fusarium haematococcum","MMDBm0064302","NULL","Fungi","Ascomycota",984957,NULL,NULL,NULL,"2021-02-09 17:18:57.796938","2023-03-08 16:37:30.585598","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
69975,"Purpureocillium lilacinum","MMDBm0069975","NULL","Fungi","Ascomycota",33203,NULL,NULL,NULL,"2021-02-09 17:24:01.689987","2023-03-08 16:37:33.007246","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
72988,"Scedosporium apiospermum","MMDBm0072988","NULL","Fungi","Ascomycota",563466,NULL,NULL,NULL,"2021-02-09 17:26:39.636527","2023-03-08 16:37:33.378183","Sordariomycetes","Microascales","Microascaceae","Scedosporium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
80658,"Chaetomium globosum","MMDBm0080658","NULL","Fungi","Ascomycota",38033,NULL,NULL,NULL,"2021-02-09 17:34:02.038338","2023-03-08 16:37:29.500244","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
81376,"Podospora anserina","MMDBm0081376","Podospora anserina","Fungi","Ascomycota",2587412,NULL,NULL,NULL,"2021-02-09 17:34:41.452105","2023-03-08 16:37:32.884086","Sordariomycetes","Sordariales","Chaetomiaceae","Podospora","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
81586,"Thermothelomyces thermophilus","MMDBm0081586","NULL","Fungi","Ascomycota",78579,NULL,NULL,NULL,"2021-02-09 17:34:53.936174","2023-03-08 16:37:34.176705","Sordariomycetes","Sordariales","Chaetomiaceae","Thermothelomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
81592,"Thermothielavioides terrestris","MMDBm0081592","NULL","Fungi","Ascomycota",2587410,NULL,NULL,NULL,"2021-02-09 17:34:54.287067","2023-03-08 16:37:34.209924","Sordariomycetes","Sordariales","Chaetomiaceae","Thermothielavioides",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
82103,"Neurospora crassa","MMDBm0082103","Neurospora crassa","Fungi","Ascomycota",5141,NULL,NULL,NULL,"2021-02-09 17:35:24.989374","2023-03-08 16:37:32.136948","Sordariomycetes","Sordariales","Sordariaceae","Neurospora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
82148,"Neurospora tetrasperma","MMDBm0082148","Neurospora tetrasperma","Fungi","Ascomycota",40127,NULL,NULL,NULL,"2021-02-09 17:35:27.911749","2023-03-08 16:37:32.158745","Sordariomycetes","Sordariales","Sordariaceae","Neurospora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
82237,"Sordaria macrospora","MMDBm0082237","Sordaria macrospora","Fungi","Ascomycota",5147,NULL,NULL,NULL,"2021-02-09 17:35:32.974194","2023-03-08 16:37:33.773987","Sordariomycetes","Sordariales","Sordariaceae","Sordaria","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
82396,"Remersonia thermophila","MMDBm0082396","NULL","Fungi","Ascomycota",72144,NULL,NULL,NULL,"2021-02-09 17:35:42.212186","2023-03-08 16:37:33.067931","Sordariomycetes","Sordariales","NULL","Remersonia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
82507,"Phaeoacremonium minimum","MMDBm0082507","Phaeoacremonium minimum","Fungi","Ascomycota",223192,NULL,NULL,NULL,"2021-02-09 17:35:48.376567","2023-03-08 16:37:32.664809","Sordariomycetes","Togniniales","Togniniaceae","Phaeoacremonium","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
83737,"Eutypa lata","MMDBm0083737","NULL","Fungi","Ascomycota",97096,NULL,NULL,NULL,"2021-02-09 17:37:03.147226","2023-03-08 16:37:30.240057","Sordariomycetes","Xylariales","Diatrypaceae","Eutypa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
84037,"Monographella nivalis","MMDBm0084037",NULL,"Fungi","Ascomycota",101483,NULL,NULL,NULL,"2021-02-09 17:37:21.057370","2023-03-08 16:37:31.937236","Sordariomycetes","Xylariales","Hyponectriaceae","Monographella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
84109,"Annulohypoxylon stygium","MMDBm0084109","NULL","Fungi","Ascomycota",326628,NULL,NULL,NULL,"2021-02-09 17:37:25.338586","2023-03-08 16:37:28.493802","Sordariomycetes","Xylariales","Hypoxylaceae","Annulohypoxylon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
85326,"Pestalotiopsis fici","MMDBm0085326","Pestalotiopsis fici","Fungi","Ascomycota",393283,NULL,NULL,NULL,"2021-02-09 17:38:36.500985","2023-03-08 16:37:32.630255","Sordariomycetes","Xylariales","Sporocadaceae","Pestalotiopsis","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
89629,"Nigrospora oryzae","MMDBm0089629",NULL,"Fungi","Ascomycota",335854,NULL,NULL,NULL,"2021-02-09 17:42:56.157795","2023-03-08 16:37:32.193273","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
90674,"Xylona heveae","MMDBm0090674","Xylona heveae","Fungi","Ascomycota",1217826,NULL,NULL,NULL,"2021-02-09 17:43:59.211063","2023-03-08 16:37:35.013466","Xylonomycetes","Xylonales","Xylonaceae","Xylona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
90739,"Arthrobotrys oligospora","MMDBm0090739","NULL","Fungi","Ascomycota",2813651,NULL,NULL,NULL,"2021-02-09 17:44:03.442076","2023-03-08 16:37:28.558241","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
90901,"Dactylellina haptotyla","MMDBm0090901","NULL","Fungi","Ascomycota",430498,NULL,NULL,NULL,"2021-02-09 17:44:14.172818","2023-03-08 16:37:30.028639","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylellina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95208,"Ascoidea rubescens","MMDBm0095208","NULL","Fungi","Ascomycota",54195,NULL,NULL,NULL,"2021-02-09 17:48:50.904615","2023-03-08 16:37:28.590317","Saccharomycetes","Saccharomycetales","Ascoideaceae","Ascoidea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95220,"Babjeviella inositovora","MMDBm0095220","NULL","Fungi","Ascomycota",45609,NULL,NULL,NULL,"2021-02-09 17:48:51.654325","2023-03-08 16:37:28.998876","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Babjeviella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95341,"Candida maltosa","MMDBm0095341","Candida maltosa","Fungi","Ascomycota",5479,NULL,NULL,NULL,"2021-02-09 17:48:59.044690","2023-03-08 16:37:29.358692","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95349,"Candida orthopsilosis","MMDBm0095349","NULL","Fungi","Ascomycota",273371,NULL,NULL,NULL,"2021-02-09 17:48:59.657225","2023-03-08 16:37:29.389986","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95354,"Candida parapsilosis","MMDBm0095354","Candida parapsilosis","Fungi","Ascomycota",5480,NULL,NULL,NULL,"2021-02-09 17:48:59.935226","2022-08-25 23:58:14.710088","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"1193; 1194; 1195; 1196; 1197; 1198; 1199; 1200; 1201",NULL,NULL
95381,"Candida viswanathii","MMDBm0095381","NULL","Fungi","Ascomycota",5486,NULL,NULL,NULL,"2021-02-09 17:49:01.609731","2023-03-08 16:37:29.432747","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95429,"Lodderomyces elongisporus","MMDBm0095429","NULL","Fungi","Ascomycota",36914,NULL,NULL,NULL,"2021-02-09 17:49:04.464746","2023-03-08 16:37:31.385013","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Lodderomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95456,"Debaryomyces fabryi","MMDBm0095456","NULL","Fungi","Ascomycota",58627,NULL,NULL,NULL,"2021-02-09 17:49:06.056030","2023-03-08 16:37:30.048370","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,1216,NULL,NULL
95459,"Debaryomyces hansenii","MMDBm0095459","NULL","Fungi","Ascomycota",4959,NULL,NULL,NULL,"2021-02-09 17:49:06.232440","2022-08-25 23:58:14.747851","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,1158,NULL,NULL
95610,"Hyphopichia burtonii","MMDBm0095610","NULL","Fungi","Ascomycota",717740,NULL,NULL,NULL,"2021-02-09 17:49:15.682500","2023-03-08 16:37:30.946146","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Hyphopichia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95613,"Hyphopichia heimii","MMDBm0095613","NULL","Fungi","Ascomycota",507511,NULL,NULL,NULL,"2021-02-09 17:49:15.851173","2023-03-08 16:37:30.996981","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Hyphopichia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,2792,NULL,NULL
95708,"Meyerozyma guilliermondii","MMDBm0095708","NULL","Fungi","Ascomycota",4929,NULL,NULL,NULL,"2021-02-09 17:49:22.026599","2023-03-08 16:37:31.714676","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95771,"Millerozyma farinosa","MMDBm0095771","NULL","Fungi","Ascomycota",4920,NULL,NULL,NULL,"2021-02-09 17:49:25.917094","2023-03-08 16:37:31.788198","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Millerozyma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,1138,NULL,NULL
95825,"Scheffersomyces stipitis","MMDBm0095825","NULL","Fungi","Ascomycota",4924,NULL,NULL,NULL,"2021-02-09 17:49:29.036898","2023-03-08 16:37:33.439595","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Scheffersomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
95959,"Spathaspora passalidarum","MMDBm0095959","NULL","Fungi","Ascomycota",340170,NULL,NULL,NULL,"2021-02-09 17:49:37.135503","2023-03-08 16:37:33.784957","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Spathaspora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
96084,"Suhomyces tanzawaensis","MMDBm0096084","NULL","Fungi","Ascomycota",46583,NULL,NULL,NULL,"2021-02-09 17:49:48.260558","2023-03-08 16:37:33.965588","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Suhomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
96108,"Teunomyces kruisii","MMDBm0096108","NULL","Fungi","Ascomycota",45561,NULL,NULL,NULL,"2021-02-09 17:49:51.576329","2023-03-08 16:37:34.134021","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Teunomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,1088,NULL,NULL
96114,"[Candida] sake","MMDBm0096114",NULL,"Fungi","Ascomycota",39397,NULL,NULL,NULL,"2021-02-09 17:49:52.066931","2023-03-08 16:37:28.309882","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Teunomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
96156,"Yamadazyma tenuis","MMDBm0096156","Yamadazyma tenuis","Fungi","Ascomycota",2315449,NULL,NULL,NULL,"2021-02-09 17:49:54.706516","2023-03-08 16:37:35.036347","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Yamadazyma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
96340,"Geotrichum candidum","MMDBm0096340",NULL,"Fungi","Ascomycota",1173061,NULL,NULL,NULL,"2021-02-09 17:50:12.025657","2022-09-09 20:54:06.935046","Saccharomycetes","Saccharomycetales","Dipodascaceae","Geotrichum",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,2464,NULL,NULL
96590,"Yarrowia lipolytica","MMDBm0096590","NULL","Fungi","Ascomycota",4952,NULL,NULL,NULL,"2021-02-09 17:50:30.064733","2023-03-08 16:37:35.061119","Saccharomycetes","Saccharomycetales","Dipodascaceae","Yarrowia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,654,NULL,NULL
96753,"Clavispora lusitaniae","MMDBm0096753","NULL","Fungi","Ascomycota",36911,NULL,NULL,NULL,"2021-02-09 17:50:42.145333","2023-03-08 16:37:29.605117","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
96767,"[Candida] auris","MMDBm0096767","NULL","Fungi","Ascomycota",498019,NULL,NULL,NULL,"2021-02-09 17:50:43.035178","2023-03-08 16:32:42.713878","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,2771,NULL,NULL
96786,"[Candida] intermedia","MMDBm0096786","NULL","Fungi","Ascomycota",45354,NULL,NULL,NULL,"2021-02-09 17:50:44.221887","2023-03-08 16:37:28.296233","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"1080; 1081; 1082; 1083; 1084; 1085; 1086; 1087",NULL,NULL
96852,"Metschnikowia bicuspidata","MMDBm0096852","NULL","Fungi","Ascomycota",27322,NULL,NULL,NULL,"2021-02-09 17:50:48.170376","2023-03-08 16:37:31.695141","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Metschnikowia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
97176,"Cyberlindnera fabianii","MMDBm0097176","Cyberlindnera fabianii","Fungi","Ascomycota",36022,NULL,NULL,NULL,"2021-02-09 17:51:09.095008","2023-03-08 16:37:29.868462","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"1026; 1027; 1028; 1029; 1030; 1031; 1032; 1033; 1034; 1035; 1036; 1037; 1038; 1039; 1040; 1041; 1042",NULL,NULL
97178,"Cyberlindnera jadinii","MMDBm0097178","Cyberlindnera jadinii","Fungi","Ascomycota",4903,NULL,NULL,NULL,"2021-02-09 17:51:09.204560","2023-03-08 16:37:29.893961","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
97196,"Cyberlindnera suaveolens","MMDBm0097196","Cyberlindnera suaveolens","Fungi","Ascomycota",907738,NULL,NULL,NULL,"2021-02-09 17:51:10.254636","2023-03-08 16:37:29.905373","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,2900,NULL,NULL
97216,"[Candida] vartiovaarae","MMDBm0097216","Candida vartiovaarae","Fungi","Ascomycota",51918,NULL,NULL,NULL,"2021-02-09 17:51:11.551714","2023-03-08 16:37:28.352380","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Cyberlindnera",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,1177,NULL,NULL
97250,"Komagataella pastoris","MMDBm0097250","Komagataella pastoris","Fungi","Ascomycota",4922,NULL,NULL,NULL,"2021-02-09 17:51:13.914469","2023-03-08 16:37:31.191458","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Komagataella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"1139; 1140; 1141; 1142",NULL,NULL
97252,"Komagataella phaffii","MMDBm0097252","Komagataella phaffii","Fungi","Ascomycota",460519,NULL,NULL,NULL,"2021-02-09 17:51:14.051506","2023-03-08 16:37:31.210130","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Komagataella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
97294,"Wickerhamomyces anomalus","MMDBm0097294","Wickerhamomyces anomalus","Fungi","Ascomycota",4927,NULL,NULL,NULL,"2021-02-09 17:51:17.097018","2023-03-08 16:37:34.952409","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
97303,"Wickerhamomyces ciferrii","MMDBm0097303","Wickerhamomyces ciferrii","Fungi","Ascomycota",1041607,NULL,NULL,NULL,"2021-02-09 17:51:17.735270","2023-03-08 16:37:34.971988","Saccharomycetes","Saccharomycetales","Phaffomycetaceae","Wickerhamomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,2493,NULL,NULL
97445,"Brettanomyces bruxellensis","MMDBm0097445","Brettanomyces bruxellensis","Fungi","Ascomycota",5007,NULL,NULL,NULL,"2021-02-09 17:51:27.554760","2023-03-08 16:37:29.243554","Saccharomycetes","Saccharomycetales","Pichiaceae","Brettanomyces",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"1160; 1161; 1162; 1163; 1164; 1165; 1166; 1167; 1168",NULL,NULL
97630,"Pichia kudriavzevii","MMDBm0097630",NULL,"Fungi","Ascomycota",4909,NULL,NULL,NULL,"2021-02-09 17:51:39.117351","2022-08-29 23:51:43.133164","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,"2350; 2351; 2352; 2353; 2354",NULL,NULL
97637,"Pichia membranifaciens","MMDBm0097637","Pichia membranifaciens","Fungi","Ascomycota",4926,NULL,NULL,NULL,"2021-02-09 17:51:39.610366","2023-03-08 16:37:32.795048","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
98041,"Eremothecium cymbalariae","MMDBm0098041","Eremothecium cymbalariae","Fungi","Ascomycota",45285,NULL,NULL,NULL,"2021-02-09 17:52:05.675989","2023-03-08 16:37:30.120091","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Eremothecium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
98043,"Eremothecium gossypii","MMDBm0098043","Eremothecium gossypii","Fungi","Ascomycota",33169,NULL,NULL,NULL,"2021-02-09 17:52:05.787731","2023-03-08 16:37:30.134249","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Eremothecium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eukaryota",NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
